userID,userRating,Name of Movie,Genre,Year of Release,Watch time,Meta Score,Votes,Gross Collection($)
2525,1,American Made,"Action,Comedy,Crime",2017,115,65,"191,888",51.34
7294,3,The Phantom of the Opera,"Drama,Musical,Romance",2004,143,40,"125,940",51.27
9306,5,Dennis the Menace,"Comedy,Family",1993,94,49,"62,764",51.27
3569,2,Broadcast News,"Comedy,Drama,Romance",1987,133,84,"32,413",51.25
1115,3,Resident Evil: Apocalypse,"Action,Horror,Sci-Fi",2004,94,35,"203,642",51.2
4953,3,The Living Daylights,"Action,Adventure,Thriller",1987,130,59,"101,602",51.19
5820,3,Muppets Most Wanted,"Adventure,Comedy,Crime",2014,107,61,"35,655",51.18
6866,2,Naked Gun 33 1/3: The Final Insult,"Comedy,Crime",1994,83,63,"107,197",51.13
3283,4,Hide and Seek,"Horror,Mystery",2005,101,35,"86,772",51.1
331,5,The Hitchhiker's Guide to the Galaxy,"Adventure,Comedy,Sci-Fi",2005,109,63,"202,040",51.09
5018,5,Up Close & Personal,"Drama,Romance",1996,124,****,"14,893",51.09
4813,1,Goldfinger,"Action,Adventure,Thriller",1964,110,87,"194,747",51.08
5159,2,The Predator,"Action,Adventure,Horror",2018,107,48,"137,010",51.02
4419,4,Atonement,"Drama,Mystery,Romance",2007,123,85,"285,826",50.93
7009,1,Bull Durham,"Comedy,Romance,Sport",1988,108,73,"56,523",50.89
5363,5,Something to Talk About,"Comedy,Drama,Romance",1995,106,62,"15,381",50.89
1037,4,The Tale of Despereaux,"Animation,Adventure,Comedy",2008,93,53,"38,890",50.88
5890,2,Apocalypto,"Action,Adventure,Drama",2006,139,68,"318,813",50.87
8801,5,The Road to El Dorado,"Animation,Adventure,Comedy",2000,89,51,"100,603",50.86
2195,1,The Boxtrolls,"Animation,Adventure,Comedy",2014,96,61,"59,481",50.84
2217,5,Syriana,"Drama,Thriller",2005,128,76,"132,010",50.82
5462,5,A Bridge Too Far,"Drama,History,War",1977,175,63,"58,504",50.8
9820,4,The Mighty Ducks,"Comedy,Drama,Family",1992,104,46,"68,515",50.75
1880,3,The Net,"Action,Crime,Drama",I 1995,114,51,"70,397",50.73
7117,1,The Dark Tower,"Action,Adventure,Fantasy",2017,95,34,"141,461",50.7
4715,4,The Crow - Die Krähe,"Action,Crime,Drama",1994,102,71,"189,375",50.69
8789,1,The Hurricane,"Biography,Drama,Sport",1999,146,74,"99,214",50.67
6110,4,Resident Evil: Extinction,"Action,Horror,Sci-Fi",2007,94,41,"199,482",50.65
7936,2,Mighty Joe Young,"Action,Adventure,Family",1998,114,51,"29,854",50.63
2513,1,Diary of a Mad Black Woman,"Comedy,Drama,Romance",2005,116,36,"15,240",50.63
1922,1,Fletch,"Comedy,Crime,Mystery",1985,98,68,"55,145",50.61
3344,5,Jack Ryan: Shadow Recruit,"Action,Drama,Thriller",2014,105,57,"134,602",50.58
287,5,Music and Lyrics,"Comedy,Music,Romance",2007,104,59,"104,840",50.57
7600,2,The Tuxedo,"Action,Comedy,Sci-Fi",2002,98,30,"85,866",50.55
7273,3,If I Stay,"Drama,Fantasy,Music",2014,107,46,"125,443",50.47
7433,4,K-PAX,"Drama,Mystery,Sci-Fi",2001,120,49,"187,442",50.34
6615,1,A View to a Kill,"Action,Adventure,Thriller",1985,131,40,"100,672",50.33
4008,4,Overboard,"Comedy,Romance",2018,112,42,"39,659",50.32
3602,2,Hot Tub Time Machine,"Comedy,Sci-Fi",2010,101,63,"179,312",50.29
929,5,Serendipity,"Comedy,Romance",2001,90,52,"116,388",50.29
8921,4,Natural Born Killers,"Action,Crime,Drama",1994,119,74,"240,996",50.28
8849,3,Angels in the Outfield,"Comedy,Family,Fantasy",1994,102,44,"33,056",50.24
83,4,Ad Astra,"Adventure,Drama,Mystery",2019,123,80,"244,389",50.19
5434,5,The Book of Life,"Animation,Adventure,Comedy",2014,95,67,"73,861",50.15
8768,5,Breakdown,"Crime,Drama,Mystery",I 1997,93,73,"57,443",50.13
4074,5,Little Women,"Drama,Family,Romance",1994,115,87,"60,718",50.08
6028,4,Sommersby,"Drama,Mystery,Romance",1993,114,****,"22,406",50.08
7197,2,Sicario: Day of the Soldado,"Action,Crime,Drama",2018,122,61,"154,788",50.07
3928,2,Stigmata,Horror,1999,103,28,"70,049",50.05
2156,3,Evita,"Biography,Drama,History",1996,135,45,"36,524",50.05
4408,3,Home on the Range,"Animation,Adventure,Comedy",2004,76,50,"24,314",50.03
5738,4,Last Action Hero,"Action,Adventure,Comedy",1993,130,44,"156,115",50.02
4309,3,Under Siege 2: Dark Territory,"Action,Adventure,Thriller",1995,100,52,"48,237",50.02
7641,4,When a Man Loves a Woman,"Drama,Romance",1994,126,****,"22,802",50.02
2606,5,Absolute Power,"Action,Crime,Drama",1997,121,52,"57,408",50.01
9239,2,A Walk in the Clouds,"Drama,Romance",1995,102,54,"35,111",50.01
1161,5,Dog Day Afternoon,"Biography,Crime,Drama",1975,125,86,"262,386",50
1046,5,Pain & Gain,"Action,Comedy,Crime",2013,129,45,"221,734",49.88
9353,3,Red Tails,"Action,Drama,History",2012,125,46,"36,235",49.88
9754,2,Legal Eagles,"Comedy,Crime,Romance",1986,116,57,"11,555",49.85
1668,5,Popeye,"Adventure,Comedy,Family",1980,114,64,"32,914",49.82
6932,1,Major League,"Comedy,Sport",1989,107,62,"72,129",49.8
694,1,Racing Stripes,"Adventure,Comedy,Drama",2005,102,43,"17,652",49.77
4962,5,Australia,"Adventure,Drama,Romance",2008,165,53,"126,606",49.55
4348,4,"Planes, Trains & Automobiles","Comedy,Drama",1987,93,72,"149,974",49.53
8688,5,Old Dogs,"Comedy,Family",I 2009,88,19,"38,694",49.49
4650,3,Runaway Jury,"Crime,Drama,Thriller",2003,127,61,"100,382",49.44
3016,3,Land of the Lost,"Action,Adventure,Comedy",2009,102,32,"72,987",49.44
2568,2,Shampoo,"Comedy,Drama",1975,110,65,"13,363",49.41
744,5,National Lampoon's European Vacation,"Adventure,Comedy",1985,95,47,"68,641",49.4
7834,4,A Nightmare on Elm Street 4: The Dream Master,Horror,1988,93,56,"58,206",49.37
8241,4,Volcano,"Action,Drama,Sci-Fi",1997,104,55,"78,654",49.32
2457,1,BlacKkKlansman,"Biography,Comedy,Crime",2018,135,83,"272,242",49.28
1450,1,My Sister's Keeper,"Drama,Family",2009,109,51,"95,213",49.2
1782,1,Homeward Bound II: Lost in San Francisco,"Adventure,Comedy,Family",1996,88,****,"15,563",49.14
701,3,The Possession,"Horror,Mystery,Thriller",I 2012,92,45,"61,391",49.13
6438,5,Bugsy,"Biography,Crime,Drama",1991,136,80,"29,926",49.11
774,5,Sleepers,"Crime,Drama,Thriller",1996,147,49,"229,359",49.1
5400,4,Cobra,"Action,Crime,Thriller",1986,87,25,"75,975",49.04
3066,4,Michael Clayton,"Crime,Drama,Mystery",2007,119,82,"169,155",49.03
6199,4,Diary of a Wimpy Kid: Dog Days,"Comedy,Family",2012,94,54,"27,411",49.01
8796,5,The Deer Hunter,"Drama,War",1978,183,86,"345,277",48.98
6152,3,Lady Bird,"Comedy,Drama",2017,94,93,"301,560",48.96
4198,3,Clifford the Big Red Dog,"Animation,Adventure,Comedy",2021,96,55,"14,622",48.95
1896,5,Addams Family Values,"Comedy,Fantasy",1993,94,61,"102,859",48.92
427,1,Men of Honor,"Biography,Drama",2000,129,56,"120,177",48.82
7493,4,I Feel Pretty,"Comedy,Romance",2018,110,48,"55,244",48.8
526,3,Isn't It Romantic,"Comedy,Fantasy,Musical",2019,89,60,"71,549",48.79
1961,4,Firewall,"Action,Crime,Thriller",2006,105,45,"58,620",48.75
8519,4,About Last Night,"Comedy,Romance",2014,100,62,"24,527",48.64
4097,5,Gemini Man,"Action,Sci-Fi,Thriller",2019,117,38,"116,225",48.55
5055,2,Miss Congeniality 2: Armed & Fabulous,"Action,Comedy,Crime",2005,115,34,"77,252",48.48
3819,1,The Dilemma,"Comedy,Drama",2011,111,46,"55,287",48.48
8343,3,Peter Pan,"Adventure,Family,Fantasy",2003,113,64,"75,538",48.46
7668,2,Return to Never Land,"Animation,Adventure,Family",2002,72,49,"21,023",48.43
3072,4,The Huntsman: Winter's War,"Action,Adventure,Drama",2016,114,35,"113,581",48.39
4687,4,Big Fat Liar,"Adventure,Comedy,Family",2002,88,36,"38,228",48.36
6672,3,The Game,"Drama,Mystery,Thriller",1997,129,63,"406,737",48.32
2127,3,Just Like Heaven,"Comedy,Drama,Fantasy",2005,95,47,"113,495",48.32
7645,2,Old,"Drama,Horror,Mystery",2021,108,55,"131,890",48.28
8634,5,The House Bunny,Comedy,2008,97,55,"86,128",48.24
3124,3,Mask,"Biography,Drama",1985,120,73,"30,603",48.23
5494,4,Wayne's World 2,"Comedy,Music",1993,95,60,"84,960",48.2
6943,2,Malcolm X,"Biography,Drama,History",1992,202,73,"97,562",48.17
4570,4,G.I. Jane,"Action,Drama,War",1997,125,62,"83,799",48.17
9174,1,Tightrope,"Crime,Mystery,Thriller",1984,114,61,"18,301",48.14
5700,4,The Preacher's Wife,"Comedy,Drama,Fantasy",1996,123,****,"12,937",48.1
1409,2,Sinister,"Horror,Mystery,Thriller",I 2012,110,53,"261,414",48.09
2701,5,The Land Before Time,"Animation,Adventure,Drama",1988,69,66,"92,772",48.09
1762,3,Kick-Ass,"Action,Comedy,Crime",2010,117,66,"572,938",48.07
7662,5,Secret Window,"Drama,Mystery,Thriller",2004,96,46,"201,413",48.02
4201,3,Kubo and the Two Strings,"Animation,Action,Adventure",2016,101,84,"132,832",48.02
9300,3,Nim's Island,"Adventure,Comedy,Drama",2008,96,55,"35,959",48.01
864,5,The Natural,"Drama,Sport",1984,138,61,"50,491",47.95
3476,1,Agent Cody Banks,"Action,Adventure,Comedy",2003,102,41,"35,840",47.94
2265,4,Single White Female,"Drama,Thriller",1992,107,63,"39,253",47.92
5794,3,The Jungle Book 2,"Animation,Adventure,Comedy",2003,72,38,"17,032",47.89
2502,1,When a Stranger Calls,"Horror,Thriller",2006,87,27,"47,056",47.86
3744,4,Premonition,"Drama,Fantasy,Mystery",I 2007,96,29,"79,910",47.85
8461,1,Vice,"Biography,Comedy,Drama",I 2018,132,61,"152,722",47.84
1951,3,The Skeleton Key,"Drama,Horror,Mystery",2005,104,47,"118,322",47.81
954,2,Alien Resurrection,"Action,Horror,Sci-Fi",1997,109,63,"253,013",47.75
4810,1,Jeremiah Johnson,"Adventure,Drama,Western",1972,108,75,"32,902",47.74
2511,1,The Rundown,"Action,Adventure,Comedy",2003,104,59,"109,713",47.73
9457,5,Manchester by the Sea,Drama,2016,137,96,"291,655",47.7
6063,1,Kimetsu no Yaiba: Mugen Ressha-Hen,"Animation,Action,Adventure",2020,117,72,"62,819",47.7
2304,1,Dan in Real Life,"Comedy,Drama,Romance",I 2007,98,65,"104,558",47.64
3844,1,New Jack City,"Action,Crime,Drama",1991,97,61,"36,829",47.62
6091,4,Into the Storm,"Action,Adventure,Drama",2014,89,44,"69,824",47.6
7421,3,Precious,Drama,II 2009,110,78,"113,008",47.57
132,2,The Kingdom,"Action,Drama,Thriller",2007,110,56,"127,911",47.54
8682,2,An American Tail,"Animation,Adventure,Comedy",1986,80,38,"55,411",47.48
6766,4,Poltergeist,"Horror,Thriller",2015,93,47,"59,369",47.43
8880,4,Hard to Kill,"Action,Crime,Drama",1990,96,41,"31,149",47.41
2456,1,Kingdom of Heaven,"Action,Adventure,Drama",2005,144,63,"295,446",47.4
7710,5,Munich,"Action,Drama,History",2005,164,74,"231,343",47.4
8027,4,Jupiter Ascending,"Action,Adventure,Sci-Fi",2015,127,40,"190,836",47.39
4255,5,Savages,"Action,Crime,Drama",I 2012,131,59,"132,045",47.38
6528,1,Warcraft,"Action,Adventure,Fantasy",2016,123,32,"269,223",47.37
9111,4,Hostel,Horror,2005,94,55,"184,202",47.33
846,4,Airport 1975,"Action,Drama,Thriller",1974,107,50,"10,948",47.29
669,4,First Blood,"Action,Adventure,Thriller",1982,93,61,"260,680",47.21
1447,2,Nanny McPhee,"Comedy,Family,Fantasy",2005,97,59,"80,031",47.14
130,1,The Judge,"Crime,Drama",2014,141,48,"195,429",47.12
8433,2,Kate & Leopold,"Comedy,Fantasy,Romance",2001,118,44,"86,481",47.12
3863,5,The Toy,Comedy,1982,102,16,"14,068",47.12
8683,4,Killers,"Action,Comedy,Romance",2010,100,21,"93,516",47.06
787,4,Jersey Boys,"Biography,Drama,Music",2014,134,54,"35,557",47.03
5284,4,Shooter,"Action,Drama,Thriller",I 2007,124,53,"340,642",47
8390,3,Halloween,"Horror,Thriller",1978,91,87,"287,267",47
9063,2,Silent Hill,"Horror,Mystery",2006,125,31,"235,331",46.98
6871,2,Final Destination 2,"Horror,Thriller",2003,90,38,"172,592",46.96
1870,2,"See No Evil, Hear No Evil","Comedy,Crime",1989,103,44,"56,028",46.91
9699,5,Sicario,"Action,Crime,Drama",2015,121,82,"442,988",46.89
6890,1,"Lyle, Lyle, Crocodile","Animation,Adventure,Comedy",2022,106,51,"10,624",46.89
443,2,Red Sparrow,"Action,Drama,Thriller",2018,140,53,"191,510",46.87
274,4,GoodFellas,"Biography,Crime,Drama",1990,145,91,"1,183,928",46.84
5795,5,How to Be Single,"Comedy,Drama,Romance",2016,110,51,"90,632",46.84
4485,2,The River Wild,"Adventure,Crime,Thriller",1994,111,63,"47,897",46.82
6396,4,The Spy Who Loved Me,"Action,Adventure,Thriller",1977,125,55,"111,760",46.8
3333,2,"Dude, Where's My Car?","Comedy,Mystery,Sci-Fi",2000,83,30,"142,276",46.73
8174,4,Firefox,"Action,Adventure,Thriller",1982,136,44,"28,232",46.71
1655,5,The Rocketeer,"Action,Adventure,Family",1991,108,61,"59,452",46.7
4326,4,Goosebumps 2: Haunted Halloween,"Adventure,Comedy,Fantasy",2018,90,53,"22,161",46.7
1718,4,Practical Magic,"Comedy,Drama,Fantasy",1998,104,46,"86,079",46.68
6755,2,The Distinguished Gentleman,"Comedy,Crime",1992,112,45,"16,453",46.67
2050,2,Colors,"Action,Crime,Drama",1988,120,66,"27,920",46.62
5266,3,The Brady Bunch Movie,Comedy,1995,90,54,"23,303",46.58
7757,2,Phone Booth,"Crime,Thriller",2002,81,56,"275,122",46.57
7786,5,Tom and Jerry,"Animation,Adventure,Comedy",II 2021,101,32,"36,994",46.54
4634,5,How the West Was Won,Western,1962,164,56,"21,936",46.5
391,4,The Legend of Zorro,"Action,Adventure,Romance",2005,129,47,"104,371",46.46
5017,3,Arthur Christmas,"Animation,Adventure,Comedy",2011,97,69,"62,926",46.46
5111,5,Walking Tall,"Action,Crime",2004,86,44,"78,704",46.44
8353,3,The Best Exotic Marigold Hotel,"Comedy,Drama,Romance",2011,124,62,"97,083",46.41
5467,5,Breaking In,"Action,Thriller",2018,88,42,"16,311",46.38
4121,2,Wonder Woman 1984,"Action,Adventure,Fantasy",2020,151,60,"276,489",46.37
1721,1,Full Metal Jacket,"Drama,War",1987,116,78,"754,538",46.36
5206,1,Romeo + Juliet,"Drama,Romance",1996,120,60,"234,751",46.35
1545,5,It's a Mad Mad Mad Mad World,"Action,Adventure,Comedy",1963,210,59,"43,482",46.3
2368,2,Blended,"Comedy,Romance",2014,117,31,"136,978",46.29
3081,1,Black Rain,"Action,Crime,Drama",1989,125,56,"56,849",46.21
6717,1,The Enforcer,"Action,Crime,Thriller",1976,96,58,"47,018",46.2
5184,5,One Fine Day,"Comedy,Drama,Romance",1996,108,56,"47,317",46.15
7283,1,Malice,"Crime,Mystery,Thriller",1993,107,52,"26,129",46.04
8281,4,Marked for Death,"Action,Crime,Drama",1990,93,49,"23,135",46.04
2491,1,Mike and Dave Need Wedding Dates,"Comedy,Romance",2016,98,51,"91,565",46.01
4736,5,Made of Honor,"Comedy,Romance",2008,101,37,"73,668",46.01
441,3,Gangster Squad,"Action,Crime,Drama",2013,113,40,"218,425",46
1256,5,The Full Monty,"Comedy,Drama",1997,91,75,"109,085",45.95
504,4,"Greystoke: The Legend of Tarzan, Lord of the Apes","Adventure,Drama",1984,143,62,"20,578",45.9
643,4,The Breakfast Club,"Comedy,Drama",1985,97,66,"410,741",45.88
4657,2,The Rainmaker,"Crime,Drama,Thriller",1997,135,72,"78,800",45.86
3919,1,12 Strong,"Action,Drama,History",2018,130,54,"85,241",45.82
6173,5,In Good Company,"Comedy,Drama,Romance",2004,110,66,"55,793",45.81
1193,3,Underworld: Rise of the Lycans,"Action,Fantasy,Thriller",2009,92,44,"163,275",45.8
6403,4,Five Feet Apart,"Drama,Romance",2019,116,53,"72,545",45.73
9407,1,Saw 3D,"Crime,Horror,Mystery",2010,90,24,"101,474",45.71
9356,3,Manhattan,"Comedy,Drama,Romance",1979,96,83,"142,569",45.7
4380,2,RoboCop 2,"Action,Crime,Sci-Fi",1990,117,42,"88,744",45.68
4710,1,Young Guns,"Action,Drama,Western",1988,107,50,"64,252",45.66
9406,1,Death on the Nile,"Crime,Drama,Mystery",2022,127,52,"159,107",45.63
5894,5,D2: The Mighty Ducks,"Comedy,Drama,Family",1994,106,****,"41,497",45.61
8818,1,Scarface,"Crime,Drama",1983,170,65,"859,779",45.6
3764,1,The Tigger Movie,"Animation,Adventure,Comedy",2000,77,53,"19,521",45.55
5771,5,The Great Wall,"Action,Adventure,Fantasy",I 2016,103,42,"139,773",45.54
1581,3,Moonrise Kingdom,"Comedy,Drama,Family",2012,94,84,"355,610",45.51
24,3,"O Brother, Where Art Thou?","Adventure,Comedy,Crime",2000,107,69,"318,743",45.51
6905,4,Medicine Man,"Adventure,Drama,Romance",1992,106,43,"24,023",45.5
6760,3,The Man from U.N.C.L.E.,"Action,Adventure,Comedy",2015,116,56,"317,934",45.45
7797,4,Ma,"Horror,Mystery,Thriller",I 2019,99,53,"55,362",45.37
2458,4,Thelma & Louise,"Adventure,Crime,Drama",1991,130,88,"160,707",45.36
1954,5,Bean,"Adventure,Comedy,Family",1997,89,52,"107,525",45.32
3636,2,The Dirty Dozen,"Action,Adventure,War",1967,150,73,"75,745",45.3
4921,3,Here Comes the Boom,"Action,Comedy,Sport",2012,105,40,"93,223",45.29
6714,4,Domestic Disturbance,"Crime,Thriller",2001,89,29,"27,982",45.25
1541,4,Wonder Park,"Animation,Adventure,Comedy",2019,85,45,"12,244",45.22
4645,3,Zoolander,Comedy,2001,90,61,"279,813",45.17
8195,4,The Giver,"Drama,Romance,Sci-Fi",2014,97,47,"121,683",45.09
6557,2,Spotlight,"Biography,Crime,Drama",I 2015,129,93,"479,698",45.06
6631,4,28 Days Later...,"Drama,Horror,Sci-Fi",2002,113,73,"423,109",45.06
3958,3,Hall Pass,"Comedy,Romance",2011,105,45,"127,962",45.06
5320,2,Going in Style,"Comedy,Crime",2017,96,50,"87,917",45.02
351,3,Smurfs: The Lost Village,"Animation,Adventure,Comedy",2017,90,40,"22,575",45.02
7402,5,Frequency,"Crime,Drama,Mystery",2000,118,67,"111,102",45.01
5342,4,Convoy,"Action,Drama",1978,110,47,"17,569",45
3278,1,Foul Play,"Comedy,Mystery,Thriller",1978,116,45,"16,121",45
461,1,Den of Thieves,"Action,Crime,Drama",2018,140,49,"116,718",44.95
525,1,First Man,"Biography,Drama,History",2018,141,84,"192,966",44.94
9338,3,Made in America,Comedy,1993,111,49,"17,273",44.94
4862,3,All Eyez on Me,"Biography,Drama,Music",2017,139,38,"23,901",44.92
1752,2,The Bridge on the River Kwai,"Adventure,Drama,War",1957,161,87,"224,704",44.91
6102,4,xXx: Return of Xander Cage,"Action,Adventure,Thriller",2017,107,42,"94,056",44.9
6625,3,Cop Land,"Crime,Drama,Thriller",1997,105,64,"99,361",44.89
4942,5,Cop Out,"Action,Comedy,Crime",2010,107,31,"89,123",44.88
4926,2,Timecop,"Action,Crime,Sci-Fi",1994,99,48,"61,264",44.85
6142,1,Lawrence of Arabia,"Adventure,Biography,Drama",1962,218,100,"299,631",44.82
4695,4,Rambo: Last Blood,"Action,Crime,Thriller",2019,89,26,"102,507",44.82
3542,2,Red Dawn,"Action,Drama",2012,93,31,"78,603",44.81
1508,5,Midnight Cowboy,Drama,1969,113,79,"114,442",44.79
6550,3,A Nightmare on Elm Street 3: Dream Warriors,"Fantasy,Horror",1987,96,49,"84,942",44.79
5867,5,The Replacements,"Comedy,Sport",2000,118,30,"66,869",44.74
204,5,The Artist,"Comedy,Drama,Romance",I 2011,100,89,"244,331",44.67
5127,2,The Internship,Comedy,2013,119,42,"208,431",44.67
4516,5,Meet Joe Black,"Drama,Fantasy,Romance",1998,178,43,"250,385",44.62
5043,2,Lost in Translation,"Comedy,Drama",2003,102,91,"465,078",44.59
9094,2,The Good Son,"Drama,Thriller",1993,87,45,"43,085",44.59
4934,3,Napoleon Dynamite,Comedy,2004,96,64,"226,311",44.54
8089,3,The Forever Purge,"Action,Crime,Horror",2021,103,53,"37,040",44.54
3505,4,The Odd Couple,Comedy,1968,105,86,"36,028",44.53
1230,2,The Negotiator,"Action,Crime,Drama",1998,140,62,"147,213",44.48
518,5,"McFarland, USA","Biography,Drama,Sport",2015,129,60,"40,131",44.47
475,2,No se aceptan devoluciones,"Comedy,Drama",2013,115,55,"31,652",44.47
6725,1,Nothing to Lose,"Action,Adventure,Comedy",1997,98,****,"47,805",44.46
9060,1,Up in Smoke,"Comedy,Music",1978,86,57,"39,547",44.36
2468,3,Hocus Pocus,"Comedy,Family,Fantasy",1993,96,43,"145,328",44.34
9770,3,The Three Stooges,"Comedy,Family",2012,92,56,"32,275",44.34
5946,4,The Jungle Book,"Adventure,Family,Romance",1994,111,63,"18,274",44.34
4979,5,47 Meters Down,"Adventure,Drama,Horror",2017,89,52,"57,530",44.31
2666,1,Confessions of a Shopaholic,"Comedy,Romance",2009,104,38,"80,235",44.28
4186,5,Amistad,"Biography,Drama,History",1997,155,63,"79,540",44.18
3785,3,Young Guns II,"Action,Drama,Western",1990,104,47,"37,441",44.14
9712,2,St. Vincent,"Comedy,Drama",2014,102,64,"105,548",44.13
365,5,The Sisterhood of the Traveling Pants 2,"Comedy,Drama,Romance",2008,119,63,"29,924",44.09
7487,1,Hereditary,"Drama,Horror,Mystery",2018,127,87,"335,973",44.07
103,5,Passenger 57,"Action,Crime,Thriller",1992,84,50,"49,204",44.07
5366,4,The Beverly Hillbillies,"Comedy,Family",1993,92,37,"19,159",44.03
2056,4,The Shining,"Drama,Horror",1980,146,66,"1,042,337",44.02
4986,2,Seems Like Old Times,"Comedy,Romance",1980,102,58,"10,267",44
6056,3,The Last Emperor,"Biography,Drama,History",1987,163,76,"106,630",43.98
6821,5,Speed Racer,"Action,Adventure,Comedy",2008,135,37,"75,713",43.95
1493,3,The One,"Action,Sci-Fi,Thriller",2001,87,25,"93,675",43.91
839,2,Must Love Dogs,"Comedy,Romance",2005,98,46,"32,391",43.89
7430,1,Drop Dead Fred,"Comedy,Drama,Fantasy",1991,103,25,"30,156",43.88
6226,2,Always,"Drama,Fantasy,Romance",1989,122,50,"31,525",43.86
3612,4,Wall Street,"Crime,Drama",1987,126,56,"159,397",43.85
5686,1,Soul Surfer,"Biography,Drama,Family",2011,112,53,"50,926",43.85
2104,5,The Lovely Bones,"Drama,Fantasy,Thriller",2009,135,42,"173,177",43.82
515,4,Diamonds Are Forever,"Action,Adventure,Thriller",1971,120,59,"109,513",43.82
9238,2,License to Wed,"Comedy,Romance",2007,91,25,"39,912",43.8
8262,4,The Gift,"Drama,Mystery,Thriller",VI 2015,108,77,"163,144",43.77
4412,1,Gekijô-ban poketto monsutâ: Maboroshi no pokemon: Rugia bakutan,"Animation,Action,Adventure",1999,84,28,"22,888",43.76
4304,1,Underdog,"Action,Adventure,Comedy",2007,100,37,"22,110",43.76
2985,3,Tears of the Sun,"Action,Drama,Thriller",2003,121,48,"125,754",43.73
6870,3,West Side Story,"Crime,Drama,Musical",1961,153,86,"116,984",43.66
4398,1,City Slickers II: The Legend of Curly's Gold,"Comedy,Western",1994,116,43,"20,193",43.62
7198,5,Under the Tuscan Sun,"Comedy,Drama,Romance",2003,113,52,"54,656",43.61
6261,2,Need for Speed,"Action,Thriller",2014,132,39,"173,693",43.58
2077,1,Police Academy 3: Back in Training,Comedy,1986,83,33,"46,775",43.58
6323,2,We Are Marshall,"Drama,Sport",2006,131,53,"63,010",43.55
9760,3,Everest,"Action,Adventure,Biography",2015,121,64,"222,933",43.48
4975,5,A River Runs Through It,Drama,1992,123,68,"62,533",43.44
7810,2,Year One,Comedy,2009,97,34,"100,401",43.34
5970,1,Edge of Darkness,"Action,Drama,Thriller",2010,117,55,"96,213",43.31
7084,4,Star Trek: Nemesis,"Action,Adventure,Sci-Fi",2002,116,51,"81,199",43.25
6893,4,K-9,"Action,Comedy,Crime",1989,101,44,"34,510",43.25
1480,2,Sherlock Gnomes,"Animation,Adventure,Comedy",2018,86,36,"13,110",43.24
1681,5,Point Break,"Action,Crime,Thriller",1991,122,59,"190,020",43.22
7099,1,Sense and Sensibility,"Drama,Romance",1995,136,84,"119,488",43.18
4070,5,Biloxi Blues,"Comedy,Drama",1988,106,61,"16,119",43.18
1117,1,A Million Ways to Die in the West,"Comedy,Western",2014,116,44,"192,961",43.14
6737,4,No Reservations,"Comedy,Drama,Romance",2007,104,50,"76,384",43.11
577,1,Transporter 2,"Action,Crime,Thriller",2005,87,56,"207,381",43.1
8309,5,You Only Live Twice,"Action,Adventure,Thriller",1967,117,61,"112,665",43.08
6121,1,Reign of Fire,"Action,Adventure,Fantasy",2002,101,39,"140,005",43.06
9217,5,Meatballs,Comedy,1979,94,60,"22,741",43.05
5948,3,John Wick,"Action,Crime,Thriller",2014,101,68,"678,205",43.04
7251,3,The Night Before,"Comedy,Fantasy",II 2015,101,58,"78,580",43.04
5858,1,War Dogs,"Biography,Comedy,Crime",2016,114,57,"229,460",43.03
6097,5,Wag the Dog,"Comedy,Drama",1997,97,73,"85,942",43.02
2215,4,Escape from Alcatraz,"Action,Biography,Crime",1979,112,76,"141,149",43
7910,2,Rumor Has It...,"Comedy,Drama,Romance",2005,97,35,"59,766",43
8720,4,Regarding Henry,"Drama,Romance",1991,108,47,"33,252",43
50,3,Snitch,"Action,Drama,Thriller",I 2013,112,51,"90,126",42.93
6212,4,The Big Sick,"Comedy,Drama,Romance",2017,120,86,"138,749",42.87
6704,1,The Devil's Own,"Action,Crime,Drama",1997,111,53,"67,985",42.87
3749,3,Gulliver's Travels,"Adventure,Comedy,Family",2010,85,33,"71,195",42.78
7543,2,Cabaret,"Drama,Music,Musical",1972,124,80,"56,825",42.77
247,4,Rambo,"Action,Adventure,Thriller",2008,92,46,"236,879",42.75
1220,2,Death at a Funeral,"Comedy,Drama",2010,92,51,"51,654",42.74
5945,2,Spanglish,"Comedy,Drama,Romance",2004,131,48,"86,141",42.73
8455,4,The Lizzie McGuire Movie,"Adventure,Comedy,Family",2003,94,56,"40,624",42.73
5444,2,Heartbreak Ridge,"Drama,War",1986,130,53,"45,550",42.72
4087,4,Mannequin,"Comedy,Fantasy,Romance",1987,90,21,"33,364",42.72
5395,3,Because I Said So,"Comedy,Romance",2007,102,26,"39,178",42.67
3565,1,Teenage Mutant Ninja Turtles III,"Action,Adventure,Comedy",1993,96,40,"34,450",42.66
139,3,Max,"Adventure,Drama,Family",I 2015,111,47,"27,384",42.65
9154,1,Glory Road,"Biography,Drama,Sport",2006,118,58,"47,235",42.64
261,1,Beverly Hills Cop III,"Action,Comedy,Crime",1994,104,16,"83,871",42.61
8468,2,Final Destination 5,"Horror,Thriller",2011,92,50,"119,726",42.59
4806,5,Krampus,"Comedy,Drama,Fantasy",I 2015,98,49,"78,685",42.59
1186,5,The Age of Adaline,"Drama,Fantasy,Romance",2015,112,51,"188,471",42.48
6638,5,Uncle Drew,"Comedy,Drama,Sport",2018,103,57,"15,046",42.47
4610,4,Casino,"Crime,Drama",1995,178,73,"531,319",42.44
